JEWETT FLD AP (MI),54822,,Lat: 42.5658,Lon: -84.4331,Elev: 922 ft,,,
Date,Hr,Min,Temp (F),Wind Spd (mph),Wind Direction (deg),Peak WindGust(mph),Low Cloud Ht (ft),Visibility (mi)
10/20/21,12,15,68,5,220,16*,10000*,10,either
10/20/21,15,55,72,5,180,16*,10000*,10,either
10/20/21,16,15,71,5,200,16*,10000*,10,either
10/20/21,16,35,70,5,110,16*,10000*,10,either
10/20/21,16,55,69,3,150,16*,10000*,10,either
10/20/21,17,15,69,5,110,16*,10000*,10,either
10/20/21,17,35,67,3,140,16*,10000*,10,either
10/20/21,17,55,65,5,130,16*,6000,10,either
10/20/21,18,15,64,0,0,16*,10000,10,either
10/21/21, 7,15,57,3,170,16*,5000,10,either
10/21/21, 7,35,57,0,0,16*,5000,10,either
10/21/21, 7,55,58,0,0,16*,5000,10,either
10/21/21, 8,15,59,3,220,16*,4700,10,either
10/21/21, 8,35,59,3,190,16*,4800,10,either
10/21/21, 8,55,60,0,0,16*,4800,10,either
10/22/21, 7,15,35,0,0,16*,2600*,10,either
10/22/21, 7,35,35,0,0,16*,2600*,10,either
10/22/21, 7,55,36,0,0,16*,2600*,10,either
10/22/21, 8,15,38,0,0,16*,2600*,10,either
10/22/21, 8,35,40,0,0,16*,2600*,10,either
10/22/21, 8,55,42,3,340,16*,2600*,10,either
10/22/21, 9,15,43,0,0,16*,2600*,10,either
10/22/21, 9,35,43,0,0,16*,2600*,10,either
10/22/21, 9,55,45,5,60,16*,2600*,10,either
10/22/21,10,15,45,3,80,16*,2600*,10,either
10/22/21,10,35,46,3,330,16*,2600*,10,either
10/22/21,10,55,46,0,0,16*,3200,10,either
10/22/21,11,35,47,0,0,16*,3200,10,either
10/22/21,11,55,47,5,340,16*,3200,10,either
10/22/21,12,15,47,0,0,16*,3200*,10,either
10/22/21,12,55,49,0,0,16*,3600,10,either
10/22/21,13,35,48,3,350,16*,3800,10,either
10/22/21,13,55,49,0,0,16*,4000,10,either
10/22/21,14,15,48,3,340,16*,4200,10,either
10/22/21,14,35,48,0,0,16*,3800,10,either
10/22/21,14,55,48,5,360,16*,4300,10,either
10/22/21,15,15,48,5,330,16*,4500,10,either
10/22/21,15,55,48,3,70,16*,4700,10,either
10/22/21,16,15,48,3,60,16*,4900,10,either
10/22/21,16,35,48,3,80,16*,4900,10,either
10/22/21,16,55,47,3,70,16*,4900,10,either
10/22/21,17,15,47,0,0,16*,6000,10,either
10/22/21,17,35,46,0,0,16*,6000,10,either
10/22/21,17,55,46,0,0,16*,6000,10,either
10/23/21,11,15,52,10,300,16,3500,10,
10/23/21,12,55,51,5,260,18*,4100,10,either
10/23/21,13,15,51,5,250,18*,4300,10,either
10/23/21,14,15,51,5,270,18*,4300,10,either
10/23/21,16,35,49,5,290,17*,3400,10,either
10/24/21,11,35,45,0,0,17*,6500,10,either
10/24/21,11,55,45,0,0,17*,6500,10,either
10/24/21,12,15,46,0,0,17*,6500,10,either
10/24/21,12,35,46,0,0,17*,5500,10,either
10/24/21,12,55,46,3,60,17*,5500,10,either
10/24/21,13,15,46,3,40,17*,5500,10,either
10/24/21,13,35,47,3,50,17*,5000,10,either
10/24/21,14,15,47,5,70,17*,4600,10,either
10/24/21,14,35,47,0,0,17*,4400,10,either
10/24/21,15,15,47,5,60,17*,4200,10,either
10/24/21,15,35,47,3,60,17*,4000,10,either
10/24/21,15,55,47,0,0,17*,4000,10,either
10/24/21,16,15,47,0,0,17*,4000,10,either
10/24/21,16,35,46,3,70,17*,4000,10,either
10/24/21,16,55,46,3,70,17*,4000,10,either
10/24/21,17,15,46,5,60,17*,4000,10,either
10/26/21,16,55,47,5,10,17*,3200*,10,either
10/26/21,17,15,46,5,350,17*,3200*,10,either
10/26/21,17,35,45,3,20,17*,3200*,10,either
10/26/21,17,55,43,0,0,17*,3200*,10,either
11/23/21,13,15,37,5,290,21*,7220*,10,either
11/23/21,13,35,37,3,280,21*,7220*,10,either
11/23/21,13,55,37,3,260,21*,7220*,10,either
11/23/21,14,55,38,3,210,21*,7220*,10,either
11/23/21,15,55,38,5,210,21*,7220*,10,either
11/23/21,16,35,38,0,0,21*,7220*,10,either
11/28/21,11,55,35,15,290,22,2400,10,
11/28/21,14,15,36,15,280,22,3200,10,
